# h04 expected committed slot state (golden model; BIT-EXACT bar)
# <level hex8> <target hex8> <inc hex8> <static hex8> <ix hex1> <rising hex1> <down hex1>  per command, stream order
00000000 00000000 00000000 00000000 0 0 1
06c45ce8 0f000000 0000160c 00000000 0 1 1
06c53960 0f000000 0000160c 00000000 0 1 1
06c615d8 0f000000 0000160c 00000000 0 1 1
06c6f250 0f000000 0000160c 00000000 0 1 1
06c7cec8 0f000000 0000160c 00000000 0 1 1
06c8ab40 0f000000 0000160c 00000000 0 1 1
06c987b8 0f000000 0000160c 00000000 0 1 1
06ca6430 0f000000 0000160c 00000000 0 1 1
06cb40a8 0f000000 0000160c 00000000 0 1 1
06cc1d20 0f000000 0000160c 00000000 0 1 1
06ccf998 0f000000 0000160c 00000000 0 1 1
06cdd610 0f000000 0000160c 00000000 0 1 1
06cdd610 00100000 0000160c 00000000 3 0 0
06cdc004 00100000 0000160c 00000000 3 0 0
06cda9f8 00100000 0000160c 00000000 3 0 0
06cd93ec 00100000 0000160c 00000000 3 0 0
06cd7de0 00100000 0000160c 00000000 3 0 0
06cd67d4 00100000 0000160c 00000000 3 0 0
06cd51c8 00100000 0000160c 00000000 3 0 0
06cd3bbc 00100000 0000160c 00000000 3 0 0
06cd25b0 00100000 0000160c 00000000 3 0 0
06cd0fa4 00100000 0000160c 00000000 3 0 0
06ccf998 00100000 0000160c 00000000 3 0 0
06ccf998 00100000 0000160c 00000000 3 0 0
00000000 0f000000 000019b9 00000000 0 1 1
06b5013a 0f000000 000019b9 00000000 0 1 1
06b60274 0f000000 000019b9 00000000 0 1 1
06b703ae 0f000000 000019b9 00000000 0 1 1
06b804e8 0f000000 000019b9 00000000 0 1 1
06b90622 0f000000 000019b9 00000000 0 1 1
06ba075c 0f000000 000019b9 00000000 0 1 1
06bb0896 0f000000 000019b9 00000000 0 1 1
06bc09d0 0f000000 000019b9 00000000 0 1 1
06bd0b0a 0f000000 000019b9 00000000 0 1 1
06be0c44 0f000000 000019b9 00000000 0 1 1
06bf0d7e 0f000000 000019b9 00000000 0 1 1
06c00eb8 0f000000 000019b9 00000000 0 1 1
06c10ff2 0f000000 000019b9 00000000 0 1 1
06c2112c 0f000000 000019b9 00000000 0 1 1
06c31266 0f000000 000019b9 00000000 0 1 1
06c413a0 0f000000 000019b9 00000000 0 1 1
06c514da 0f000000 000019b9 00000000 0 1 1
06c61614 0f000000 000019b9 00000000 0 1 1
06c7174e 0f000000 000019b9 00000000 0 1 1
06c81888 0f000000 000019b9 00000000 0 1 1
06c919c2 0f000000 000019b9 00000000 0 1 1
06ca1afc 0f000000 000019b9 00000000 0 1 1
06cb1c36 0f000000 000019b9 00000000 0 1 1
06cc1d70 0f000000 000019b9 00000000 0 1 1
06cd1eaa 0f000000 000019b9 00000000 0 1 1
06ce1fe4 0f000000 000019b9 00000000 0 1 1
06cf211e 0f000000 000019b9 00000000 0 1 1
06d02258 0f000000 000019b9 00000000 0 1 1
06d12392 0f000000 000019b9 00000000 0 1 1
06d224cc 0f000000 000019b9 00000000 0 1 1
06d224cc 00100000 000019b9 00000000 3 0 0
06d20b13 00100000 000019b9 00000000 3 0 0
06d1f15a 00100000 000019b9 00000000 3 0 0
06d1d7a1 00100000 000019b9 00000000 3 0 0
06d1bde8 00100000 000019b9 00000000 3 0 0
06d1a42f 00100000 000019b9 00000000 3 0 0
06d18a76 00100000 000019b9 00000000 3 0 0
06d170bd 00100000 000019b9 00000000 3 0 0
06d15704 00100000 000019b9 00000000 3 0 0
06d13d4b 00100000 000019b9 00000000 3 0 0
06d12392 00100000 000019b9 00000000 3 0 0
06d12392 00100000 000019b9 00000000 3 0 0
00000000 0f000000 000019b9 00000000 0 1 1
06b5013a 0f000000 000019b9 00000000 0 1 1
06b60274 0f000000 000019b9 00000000 0 1 1
06b703ae 0f000000 000019b9 00000000 0 1 1
06b804e8 0f000000 000019b9 00000000 0 1 1
06b90622 0f000000 000019b9 00000000 0 1 1
06ba075c 0f000000 000019b9 00000000 0 1 1
06bb0896 0f000000 000019b9 00000000 0 1 1
06bc09d0 0f000000 000019b9 00000000 0 1 1
06bd0b0a 0f000000 000019b9 00000000 0 1 1
06be0c44 0f000000 000019b9 00000000 0 1 1
06bf0d7e 0f000000 000019b9 00000000 0 1 1
06c00eb8 0f000000 000019b9 00000000 0 1 1
06c10ff2 0f000000 000019b9 00000000 0 1 1
06c2112c 0f000000 000019b9 00000000 0 1 1
06c31266 0f000000 000019b9 00000000 0 1 1
06c413a0 0f000000 000019b9 00000000 0 1 1
06c514da 0f000000 000019b9 00000000 0 1 1
06c61614 0f000000 000019b9 00000000 0 1 1
06c7174e 0f000000 000019b9 00000000 0 1 1
06c81888 0f000000 000019b9 00000000 0 1 1
06c919c2 0f000000 000019b9 00000000 0 1 1
06ca1afc 0f000000 000019b9 00000000 0 1 1
06cb1c36 0f000000 000019b9 00000000 0 1 1
06cc1d70 0f000000 000019b9 00000000 0 1 1
06cd1eaa 0f000000 000019b9 00000000 0 1 1
06ce1fe4 0f000000 000019b9 00000000 0 1 1
06cf211e 0f000000 000019b9 00000000 0 1 1
06d02258 0f000000 000019b9 00000000 0 1 1
06d12392 0f000000 000019b9 00000000 0 1 1
06d224cc 0f000000 000019b9 00000000 0 1 1
06d224cc 00100000 000019b9 00000000 3 0 0
06d20b13 00100000 000019b9 00000000 3 0 0
06d1f15a 00100000 000019b9 00000000 3 0 0
06d1d7a1 00100000 000019b9 00000000 3 0 0
06d1bde8 00100000 000019b9 00000000 3 0 0
06d1a42f 00100000 000019b9 00000000 3 0 0
06d18a76 00100000 000019b9 00000000 3 0 0
06d170bd 00100000 000019b9 00000000 3 0 0
06d15704 00100000 000019b9 00000000 3 0 0
06d13d4b 00100000 000019b9 00000000 3 0 0
06d12392 00100000 000019b9 00000000 3 0 0
06d12392 00100000 000019b9 00000000 3 0 0
00000000 0f000000 00001d66 00000000 0 1 1
06b525fc 0f000000 00001d66 00000000 0 1 1
06b64bf8 0f000000 00001d66 00000000 0 1 1
06b771f4 0f000000 00001d66 00000000 0 1 1
06b897f0 0f000000 00001d66 00000000 0 1 1
06b9bdec 0f000000 00001d66 00000000 0 1 1
06bae3e8 0f000000 00001d66 00000000 0 1 1
06bc09e4 0f000000 00001d66 00000000 0 1 1
06bd2fe0 0f000000 00001d66 00000000 0 1 1
06be55dc 0f000000 00001d66 00000000 0 1 1
06bf7bd8 0f000000 00001d66 00000000 0 1 1
06c0a1d4 0f000000 00001d66 00000000 0 1 1
06c1c7d0 0f000000 00001d66 00000000 0 1 1
06c2edcc 0f000000 00001d66 00000000 0 1 1
06c413c8 0f000000 00001d66 00000000 0 1 1
06c539c4 0f000000 00001d66 00000000 0 1 1
06c65fc0 0f000000 00001d66 00000000 0 1 1
06c785bc 0f000000 00001d66 00000000 0 1 1
06c8abb8 0f000000 00001d66 00000000 0 1 1
06c9d1b4 0f000000 00001d66 00000000 0 1 1
06caf7b0 0f000000 00001d66 00000000 0 1 1
06cc1dac 0f000000 00001d66 00000000 0 1 1
06cd43a8 0f000000 00001d66 00000000 0 1 1
06ce69a4 0f000000 00001d66 00000000 0 1 1
06cf8fa0 0f000000 00001d66 00000000 0 1 1
06d0b59c 0f000000 00001d66 00000000 0 1 1
06d1db98 0f000000 00001d66 00000000 0 1 1
06d30194 0f000000 00001d66 00000000 0 1 1
06d42790 0f000000 00001d66 00000000 0 1 1
06d54d8c 0f000000 00001d66 00000000 0 1 1
06d67388 0f000000 00001d66 00000000 0 1 1
06d67388 00100000 00001d66 00000000 3 0 0
06d65622 00100000 00001d66 00000000 3 0 0
06d638bc 00100000 00001d66 00000000 3 0 0
06d61b56 00100000 00001d66 00000000 3 0 0
06d5fdf0 00100000 00001d66 00000000 3 0 0
06d5e08a 00100000 00001d66 00000000 3 0 0
06d5c324 00100000 00001d66 00000000 3 0 0
06d5a5be 00100000 00001d66 00000000 3 0 0
06d58858 00100000 00001d66 00000000 3 0 0
06d56af2 00100000 00001d66 00000000 3 0 0
06d54d8c 00100000 00001d66 00000000 3 0 0
06d54d8c 00100000 00001d66 00000000 3 0 0
00000000 0f000000 000024bf 00000000 0 1 1
06b56f76 0f000000 000024bf 00000000 0 1 1
06b6deec 0f000000 000024bf 00000000 0 1 1
06b84e62 0f000000 000024bf 00000000 0 1 1
06b9bdd8 0f000000 000024bf 00000000 0 1 1
06bb2d4e 0f000000 000024bf 00000000 0 1 1
06bc9cc4 0f000000 000024bf 00000000 0 1 1
06be0c3a 0f000000 000024bf 00000000 0 1 1
06bf7bb0 0f000000 000024bf 00000000 0 1 1
06c0eb26 0f000000 000024bf 00000000 0 1 1
06c25a9c 0f000000 000024bf 00000000 0 1 1
06c3ca12 0f000000 000024bf 00000000 0 1 1
06c53988 0f000000 000024bf 00000000 0 1 1
06c6a8fe 0f000000 000024bf 00000000 0 1 1
06c81874 0f000000 000024bf 00000000 0 1 1
06c987ea 0f000000 000024bf 00000000 0 1 1
06caf760 0f000000 000024bf 00000000 0 1 1
06cc66d6 0f000000 000024bf 00000000 0 1 1
06cdd64c 0f000000 000024bf 00000000 0 1 1
06cf45c2 0f000000 000024bf 00000000 0 1 1
06d0b538 0f000000 000024bf 00000000 0 1 1
06d224ae 0f000000 000024bf 00000000 0 1 1
06d39424 0f000000 000024bf 00000000 0 1 1
06d5039a 0f000000 000024bf 00000000 0 1 1
06d67310 0f000000 000024bf 00000000 0 1 1
06d7e286 0f000000 000024bf 00000000 0 1 1
06d951fc 0f000000 000024bf 00000000 0 1 1
06dac172 0f000000 000024bf 00000000 0 1 1
06dc30e8 0f000000 000024bf 00000000 0 1 1
06dda05e 0f000000 000024bf 00000000 0 1 1
06df0fd4 0f000000 000024bf 00000000 0 1 1
06df0fd4 00100000 000024bf 00000000 3 0 0
06deeb15 00100000 000024bf 00000000 3 0 0
06dec656 00100000 000024bf 00000000 3 0 0
06dea197 00100000 000024bf 00000000 3 0 0
06de7cd8 00100000 000024bf 00000000 3 0 0
06de5819 00100000 000024bf 00000000 3 0 0
06de335a 00100000 000024bf 00000000 3 0 0
06de0e9b 00100000 000024bf 00000000 3 0 0
06dde9dc 00100000 000024bf 00000000 3 0 0
06ddc51d 00100000 000024bf 00000000 3 0 0
06dda05e 00100000 000024bf 00000000 3 0 0
06dda05e 00100000 000024bf 00000000 3 0 0
00000000 0f000000 000024bf 00000000 0 1 1
06b56f76 0f000000 000024bf 00000000 0 1 1
06b6deec 0f000000 000024bf 00000000 0 1 1
06b84e62 0f000000 000024bf 00000000 0 1 1
06b9bdd8 0f000000 000024bf 00000000 0 1 1
06bb2d4e 0f000000 000024bf 00000000 0 1 1
06bc9cc4 0f000000 000024bf 00000000 0 1 1
06be0c3a 0f000000 000024bf 00000000 0 1 1
06bf7bb0 0f000000 000024bf 00000000 0 1 1
06c0eb26 0f000000 000024bf 00000000 0 1 1
06c25a9c 0f000000 000024bf 00000000 0 1 1
06c3ca12 0f000000 000024bf 00000000 0 1 1
06c53988 0f000000 000024bf 00000000 0 1 1
06c6a8fe 0f000000 000024bf 00000000 0 1 1
06c81874 0f000000 000024bf 00000000 0 1 1
06c987ea 0f000000 000024bf 00000000 0 1 1
06caf760 0f000000 000024bf 00000000 0 1 1
06cc66d6 0f000000 000024bf 00000000 0 1 1
06cdd64c 0f000000 000024bf 00000000 0 1 1
06cf45c2 0f000000 000024bf 00000000 0 1 1
06d0b538 0f000000 000024bf 00000000 0 1 1
06d224ae 0f000000 000024bf 00000000 0 1 1
06d39424 0f000000 000024bf 00000000 0 1 1
06d5039a 0f000000 000024bf 00000000 0 1 1
06d67310 0f000000 000024bf 00000000 0 1 1
06d7e286 0f000000 000024bf 00000000 0 1 1
06d951fc 0f000000 000024bf 00000000 0 1 1
06dac172 0f000000 000024bf 00000000 0 1 1
06dc30e8 0f000000 000024bf 00000000 0 1 1
06dda05e 0f000000 000024bf 00000000 0 1 1
06df0fd4 0f000000 000024bf 00000000 0 1 1
06df0fd4 00100000 000024bf 00000000 3 0 0
06deeb15 00100000 000024bf 00000000 3 0 0
06dec656 00100000 000024bf 00000000 3 0 0
06dea197 00100000 000024bf 00000000 3 0 0
06de7cd8 00100000 000024bf 00000000 3 0 0
06de5819 00100000 000024bf 00000000 3 0 0
06de335a 00100000 000024bf 00000000 3 0 0
06de0e9b 00100000 000024bf 00000000 3 0 0
06dde9dc 00100000 000024bf 00000000 3 0 0
06ddc51d 00100000 000024bf 00000000 3 0 0
06dda05e 00100000 000024bf 00000000 3 0 0
06dda05e 00100000 000024bf 00000000 3 0 0
00000000 0f000000 00002c19 00000000 0 1 1
06b5b8fa 0f000000 00002c19 00000000 0 1 1
06b771f4 0f000000 00002c19 00000000 0 1 1
06b92aee 0f000000 00002c19 00000000 0 1 1
06bae3e8 0f000000 00002c19 00000000 0 1 1
06bc9ce2 0f000000 00002c19 00000000 0 1 1
06be55dc 0f000000 00002c19 00000000 0 1 1
06c00ed6 0f000000 00002c19 00000000 0 1 1
06c1c7d0 0f000000 00002c19 00000000 0 1 1
06c380ca 0f000000 00002c19 00000000 0 1 1
06c539c4 0f000000 00002c19 00000000 0 1 1
06c6f2be 0f000000 00002c19 00000000 0 1 1
06c8abb8 0f000000 00002c19 00000000 0 1 1
06ca64b2 0f000000 00002c19 00000000 0 1 1
06cc1dac 0f000000 00002c19 00000000 0 1 1
06cdd6a6 0f000000 00002c19 00000000 0 1 1
06cf8fa0 0f000000 00002c19 00000000 0 1 1
06d1489a 0f000000 00002c19 00000000 0 1 1
06d30194 0f000000 00002c19 00000000 0 1 1
06d4ba8e 0f000000 00002c19 00000000 0 1 1
06d67388 0f000000 00002c19 00000000 0 1 1
06d82c82 0f000000 00002c19 00000000 0 1 1
06d9e57c 0f000000 00002c19 00000000 0 1 1
06db9e76 0f000000 00002c19 00000000 0 1 1
06dd5770 0f000000 00002c19 00000000 0 1 1
06df106a 0f000000 00002c19 00000000 0 1 1
06e0c964 0f000000 00002c19 00000000 0 1 1
06e2825e 0f000000 00002c19 00000000 0 1 1
06e43b58 0f000000 00002c19 00000000 0 1 1
06e5f452 0f000000 00002c19 00000000 0 1 1
06e7ad4c 0f000000 00002c19 00000000 0 1 1
06e7ad4c 00100000 00002c19 00000000 3 0 0
06e78133 00100000 00002c19 00000000 3 0 0
06e7551a 00100000 00002c19 00000000 3 0 0
06e72901 00100000 00002c19 00000000 3 0 0
06e6fce8 00100000 00002c19 00000000 3 0 0
06e6d0cf 00100000 00002c19 00000000 3 0 0
06e6a4b6 00100000 00002c19 00000000 3 0 0
06e6789d 00100000 00002c19 00000000 3 0 0
06e64c84 00100000 00002c19 00000000 3 0 0
06e6206b 00100000 00002c19 00000000 3 0 0
06e5f452 00100000 00002c19 00000000 3 0 0
06e5f452 00100000 00002c19 00000000 3 0 0
00000000 0f000000 00003373 00000000 0 1 1
06b6027e 0f000000 00003373 00000000 0 1 1
06b804fc 0f000000 00003373 00000000 0 1 1
06ba077a 0f000000 00003373 00000000 0 1 1
06bc09f8 0f000000 00003373 00000000 0 1 1
06be0c76 0f000000 00003373 00000000 0 1 1
06c00ef4 0f000000 00003373 00000000 0 1 1
06c21172 0f000000 00003373 00000000 0 1 1
06c413f0 0f000000 00003373 00000000 0 1 1
06c6166e 0f000000 00003373 00000000 0 1 1
06c818ec 0f000000 00003373 00000000 0 1 1
06ca1b6a 0f000000 00003373 00000000 0 1 1
06cc1de8 0f000000 00003373 00000000 0 1 1
06ce2066 0f000000 00003373 00000000 0 1 1
06d022e4 0f000000 00003373 00000000 0 1 1
06d22562 0f000000 00003373 00000000 0 1 1
06d427e0 0f000000 00003373 00000000 0 1 1
06d62a5e 0f000000 00003373 00000000 0 1 1
06d82cdc 0f000000 00003373 00000000 0 1 1
06da2f5a 0f000000 00003373 00000000 0 1 1
06dc31d8 0f000000 00003373 00000000 0 1 1
06de3456 0f000000 00003373 00000000 0 1 1
06e036d4 0f000000 00003373 00000000 0 1 1
06e23952 0f000000 00003373 00000000 0 1 1
06e43bd0 0f000000 00003373 00000000 0 1 1
06e63e4e 0f000000 00003373 00000000 0 1 1
06e840cc 0f000000 00003373 00000000 0 1 1
06ea434a 0f000000 00003373 00000000 0 1 1
06ec45c8 0f000000 00003373 00000000 0 1 1
06ee4846 0f000000 00003373 00000000 0 1 1
06f04ac4 0f000000 00003373 00000000 0 1 1
06f04ac4 00100000 00003373 00000000 3 0 0
06f01751 00100000 00003373 00000000 3 0 0
06efe3de 00100000 00003373 00000000 3 0 0
06efb06b 00100000 00003373 00000000 3 0 0
06ef7cf8 00100000 00003373 00000000 3 0 0
06ef4985 00100000 00003373 00000000 3 0 0
06ef1612 00100000 00003373 00000000 3 0 0
06eee29f 00100000 00003373 00000000 3 0 0
06eeaf2c 00100000 00003373 00000000 3 0 0
06ee7bb9 00100000 00003373 00000000 3 0 0
06ee4846 00100000 00003373 00000000 3 0 0
06ee4846 00100000 00003373 00000000 3 0 0
00000000 0f000000 00003373 00000000 0 1 1
06b6027e 0f000000 00003373 00000000 0 1 1
06b804fc 0f000000 00003373 00000000 0 1 1
06ba077a 0f000000 00003373 00000000 0 1 1
06bc09f8 0f000000 00003373 00000000 0 1 1
06be0c76 0f000000 00003373 00000000 0 1 1
06c00ef4 0f000000 00003373 00000000 0 1 1
06c21172 0f000000 00003373 00000000 0 1 1
06c413f0 0f000000 00003373 00000000 0 1 1
06c6166e 0f000000 00003373 00000000 0 1 1
06c818ec 0f000000 00003373 00000000 0 1 1
06ca1b6a 0f000000 00003373 00000000 0 1 1
06cc1de8 0f000000 00003373 00000000 0 1 1
06ce2066 0f000000 00003373 00000000 0 1 1
06d022e4 0f000000 00003373 00000000 0 1 1
06d22562 0f000000 00003373 00000000 0 1 1
06d427e0 0f000000 00003373 00000000 0 1 1
06d62a5e 0f000000 00003373 00000000 0 1 1
06d82cdc 0f000000 00003373 00000000 0 1 1
06da2f5a 0f000000 00003373 00000000 0 1 1
06dc31d8 0f000000 00003373 00000000 0 1 1
06de3456 0f000000 00003373 00000000 0 1 1
06e036d4 0f000000 00003373 00000000 0 1 1
06e23952 0f000000 00003373 00000000 0 1 1
06e43bd0 0f000000 00003373 00000000 0 1 1
06e63e4e 0f000000 00003373 00000000 0 1 1
06e840cc 0f000000 00003373 00000000 0 1 1
06ea434a 0f000000 00003373 00000000 0 1 1
06ec45c8 0f000000 00003373 00000000 0 1 1
06ee4846 0f000000 00003373 00000000 0 1 1
06f04ac4 0f000000 00003373 00000000 0 1 1
06f04ac4 00100000 00003373 00000000 3 0 0
06f01751 00100000 00003373 00000000 3 0 0
06efe3de 00100000 00003373 00000000 3 0 0
06efb06b 00100000 00003373 00000000 3 0 0
06ef7cf8 00100000 00003373 00000000 3 0 0
06ef4985 00100000 00003373 00000000 3 0 0
06ef1612 00100000 00003373 00000000 3 0 0
06eee29f 00100000 00003373 00000000 3 0 0
06eeaf2c 00100000 00003373 00000000 3 0 0
06ee7bb9 00100000 00003373 00000000 3 0 0
06ee4846 00100000 00003373 00000000 3 0 0
06ee4846 00100000 00003373 00000000 3 0 0
00000000 0f000000 00003acc 00000000 0 1 1
06b64bf8 0f000000 00003acc 00000000 0 1 1
06b897f0 0f000000 00003acc 00000000 0 1 1
06bae3e8 0f000000 00003acc 00000000 0 1 1
06bd2fe0 0f000000 00003acc 00000000 0 1 1
06bf7bd8 0f000000 00003acc 00000000 0 1 1
06c1c7d0 0f000000 00003acc 00000000 0 1 1
06c413c8 0f000000 00003acc 00000000 0 1 1
06c65fc0 0f000000 00003acc 00000000 0 1 1
06c8abb8 0f000000 00003acc 00000000 0 1 1
06caf7b0 0f000000 00003acc 00000000 0 1 1
06cd43a8 0f000000 00003acc 00000000 0 1 1
06cf8fa0 0f000000 00003acc 00000000 0 1 1
06d1db98 0f000000 00003acc 00000000 0 1 1
06d42790 0f000000 00003acc 00000000 0 1 1
06d67388 0f000000 00003acc 00000000 0 1 1
06d8bf80 0f000000 00003acc 00000000 0 1 1
06db0b78 0f000000 00003acc 00000000 0 1 1
06dd5770 0f000000 00003acc 00000000 0 1 1
06dfa368 0f000000 00003acc 00000000 0 1 1
06e1ef60 0f000000 00003acc 00000000 0 1 1
06e43b58 0f000000 00003acc 00000000 0 1 1
06e68750 0f000000 00003acc 00000000 0 1 1
06e8d348 0f000000 00003acc 00000000 0 1 1
06eb1f40 0f000000 00003acc 00000000 0 1 1
06ed6b38 0f000000 00003acc 00000000 0 1 1
06efb730 0f000000 00003acc 00000000 0 1 1
06f20328 0f000000 00003acc 00000000 0 1 1
06f44f20 0f000000 00003acc 00000000 0 1 1
06f69b18 0f000000 00003acc 00000000 0 1 1
06f8e710 0f000000 00003acc 00000000 0 1 1
06f8e710 00100000 00003acc 00000000 3 0 0
06f8ac44 00100000 00003acc 00000000 3 0 0
06f87178 00100000 00003acc 00000000 3 0 0
06f836ac 00100000 00003acc 00000000 3 0 0
06f7fbe0 00100000 00003acc 00000000 3 0 0
06f7c114 00100000 00003acc 00000000 3 0 0
06f78648 00100000 00003acc 00000000 3 0 0
06f74b7c 00100000 00003acc 00000000 3 0 0
06f710b0 00100000 00003acc 00000000 3 0 0
06f6d5e4 00100000 00003acc 00000000 3 0 0
06f69b18 00100000 00003acc 00000000 3 0 0
06f69b18 00100000 00003acc 00000000 3 0 0
00000000 0f000000 0000497f 00000000 0 1 1
06b6def6 0f000000 0000497f 00000000 0 1 1
06b9bdec 0f000000 0000497f 00000000 0 1 1
06bc9ce2 0f000000 0000497f 00000000 0 1 1
06bf7bd8 0f000000 0000497f 00000000 0 1 1
06c25ace 0f000000 0000497f 00000000 0 1 1
06c539c4 0f000000 0000497f 00000000 0 1 1
06c818ba 0f000000 0000497f 00000000 0 1 1
06caf7b0 0f000000 0000497f 00000000 0 1 1
06cdd6a6 0f000000 0000497f 00000000 0 1 1
06d0b59c 0f000000 0000497f 00000000 0 1 1
06d39492 0f000000 0000497f 00000000 0 1 1
06d67388 0f000000 0000497f 00000000 0 1 1
06d9527e 0f000000 0000497f 00000000 0 1 1
06dc3174 0f000000 0000497f 00000000 0 1 1
06df106a 0f000000 0000497f 00000000 0 1 1
06e1ef60 0f000000 0000497f 00000000 0 1 1
06e4ce56 0f000000 0000497f 00000000 0 1 1
06e7ad4c 0f000000 0000497f 00000000 0 1 1
06ea8c42 0f000000 0000497f 00000000 0 1 1
06ed6b38 0f000000 0000497f 00000000 0 1 1
06f04a2e 0f000000 0000497f 00000000 0 1 1
06f32924 0f000000 0000497f 00000000 0 1 1
06f6081a 0f000000 0000497f 00000000 0 1 1
06f8e710 0f000000 0000497f 00000000 0 1 1
06fbc606 0f000000 0000497f 00000000 0 1 1
06fea4fc 0f000000 0000497f 00000000 0 1 1
070183f2 0f000000 0000497f 00000000 0 1 1
07041969 0f000000 0000497f 00000000 0 1 1
0706aee0 0f000000 0000497f 00000000 0 1 1
07094457 0f000000 0000497f 00000000 0 1 1
07094457 00100000 0000497f 00000000 3 0 0
0708fad8 00100000 0000497f 00000000 3 0 0
0708b159 00100000 0000497f 00000000 3 0 0
070867da 00100000 0000497f 00000000 3 0 0
07081e5b 00100000 0000497f 00000000 3 0 0
0707d4dc 00100000 0000497f 00000000 3 0 0
07078b5d 00100000 0000497f 00000000 3 0 0
070741de 00100000 0000497f 00000000 3 0 0
0706f85f 00100000 0000497f 00000000 3 0 0
0706aee0 00100000 0000497f 00000000 3 0 0
07066561 00100000 0000497f 00000000 3 0 0
07066561 00100000 0000497f 00000000 3 0 0
00000000 0f000000 0000497f 00000000 0 1 1
06b6def6 0f000000 0000497f 00000000 0 1 1
06b9bdec 0f000000 0000497f 00000000 0 1 1
06bc9ce2 0f000000 0000497f 00000000 0 1 1
06bf7bd8 0f000000 0000497f 00000000 0 1 1
06c25ace 0f000000 0000497f 00000000 0 1 1
06c539c4 0f000000 0000497f 00000000 0 1 1
06c818ba 0f000000 0000497f 00000000 0 1 1
06caf7b0 0f000000 0000497f 00000000 0 1 1
06cdd6a6 0f000000 0000497f 00000000 0 1 1
06d0b59c 0f000000 0000497f 00000000 0 1 1
06d39492 0f000000 0000497f 00000000 0 1 1
06d67388 0f000000 0000497f 00000000 0 1 1
06d9527e 0f000000 0000497f 00000000 0 1 1
06dc3174 0f000000 0000497f 00000000 0 1 1
06df106a 0f000000 0000497f 00000000 0 1 1
06e1ef60 0f000000 0000497f 00000000 0 1 1
06e4ce56 0f000000 0000497f 00000000 0 1 1
06e7ad4c 0f000000 0000497f 00000000 0 1 1
06ea8c42 0f000000 0000497f 00000000 0 1 1
06ed6b38 0f000000 0000497f 00000000 0 1 1
06f04a2e 0f000000 0000497f 00000000 0 1 1
06f32924 0f000000 0000497f 00000000 0 1 1
06f6081a 0f000000 0000497f 00000000 0 1 1
06f8e710 0f000000 0000497f 00000000 0 1 1
06fbc606 0f000000 0000497f 00000000 0 1 1
06fea4fc 0f000000 0000497f 00000000 0 1 1
070183f2 0f000000 0000497f 00000000 0 1 1
07041969 0f000000 0000497f 00000000 0 1 1
0706aee0 0f000000 0000497f 00000000 0 1 1
07094457 0f000000 0000497f 00000000 0 1 1
07094457 00100000 0000497f 00000000 3 0 0
0708fad8 00100000 0000497f 00000000 3 0 0
0708b159 00100000 0000497f 00000000 3 0 0
070867da 00100000 0000497f 00000000 3 0 0
07081e5b 00100000 0000497f 00000000 3 0 0
0707d4dc 00100000 0000497f 00000000 3 0 0
07078b5d 00100000 0000497f 00000000 3 0 0
070741de 00100000 0000497f 00000000 3 0 0
0706f85f 00100000 0000497f 00000000 3 0 0
0706aee0 00100000 0000497f 00000000 3 0 0
07066561 00100000 0000497f 00000000 3 0 0
07066561 00100000 0000497f 00000000 3 0 0
00000000 0f000000 00005833 00000000 0 1 1
06b771fe 0f000000 00005833 00000000 0 1 1
06bae3fc 0f000000 00005833 00000000 0 1 1
06be55fa 0f000000 00005833 00000000 0 1 1
06c1c7f8 0f000000 00005833 00000000 0 1 1
06c539f6 0f000000 00005833 00000000 0 1 1
06c8abf4 0f000000 00005833 00000000 0 1 1
06cc1df2 0f000000 00005833 00000000 0 1 1
06cf8ff0 0f000000 00005833 00000000 0 1 1
06d301ee 0f000000 00005833 00000000 0 1 1
06d673ec 0f000000 00005833 00000000 0 1 1
06d9e5ea 0f000000 00005833 00000000 0 1 1
06dd57e8 0f000000 00005833 00000000 0 1 1
06e0c9e6 0f000000 00005833 00000000 0 1 1
06e43be4 0f000000 00005833 00000000 0 1 1
06e7ade2 0f000000 00005833 00000000 0 1 1
06eb1fe0 0f000000 00005833 00000000 0 1 1
06ee91de 0f000000 00005833 00000000 0 1 1
06f203dc 0f000000 00005833 00000000 0 1 1
06f575da 0f000000 00005833 00000000 0 1 1
06f8e7d8 0f000000 00005833 00000000 0 1 1
06fc59d6 0f000000 00005833 00000000 0 1 1
06ffcbd4 0f000000 00005833 00000000 0 1 1
07033dd2 0f000000 00005833 00000000 0 1 1
0706579d 0f000000 00005833 00000000 0 1 1
07097168 0f000000 00005833 00000000 0 1 1
070c8b33 0f000000 00005833 00000000 0 1 1
070fa4fe 0f000000 00005833 00000000 0 1 1
0712bec9 0f000000 00005833 00000000 0 1 1
0715d894 0f000000 00005833 00000000 0 1 1
0718f25f 0f000000 00005833 00000000 0 1 1
0718f25f 00100000 00005833 00000000 3 0 0
07189a2c 00100000 00005833 00000000 3 0 0
071841f9 00100000 00005833 00000000 3 0 0
0717e9c6 00100000 00005833 00000000 3 0 0
07179193 00100000 00005833 00000000 3 0 0
07173960 00100000 00005833 00000000 3 0 0
0716e12d 00100000 00005833 00000000 3 0 0
071688fa 00100000 00005833 00000000 3 0 0
071630c7 00100000 00005833 00000000 3 0 0
0715d894 00100000 00005833 00000000 3 0 0
07158061 00100000 00005833 00000000 3 0 0
07158061 00100000 00005833 00000000 3 0 0
